,,,,2,3,2,3,,,,,,,,,,,,,
624,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,2/24/2021 18:34,photo,travel,positive,60,,,,,,,,,2/24/2021 18:34,February,,,
625,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,like,6/14/2021 17:44,photo,travel,positive,50,,,,,,,,,6/14/2021 17:44,June,,,
626,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,10/20/2020 15:14,photo,travel,positive,60,,,,,,,,,10/20/2020 15:14,October,,,
627,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,12/9/2020 20:38,photo,travel,positive,70,,,,,,,,,12/9/2020 20:38,December,,,
628,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,2/1/2021 11:27,photo,travel,neutral,20,,,,,,,,,2/1/2021 11:27,February,,,
629,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,12/6/2020 6:38,photo,travel,positive,65,,,,,,,,,12/6/2020 6:38,December,,,
630,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,8/28/2020 15:56,photo,travel,neutral,35,,,,,,,,,8/28/2020 15:56,August,,,
631,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,10/12/2020 7:35,photo,travel,positive,60,,,,,,,,,10/12/2020 7:35,October,,,
632,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,12/6/2020 22:28,photo,travel,neutral,35,,,,,,,,,12/6/2020 22:28,December,,,
633,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,12/14/2020 10:46,photo,travel,positive,65,,,,,,,,,12/14/2020 10:46,December,,,
634,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,9/11/2020 20:55,photo,travel,negative,0,,,,,,,,,9/11/2020 20:55,September,,,
635,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,7/26/2020 11:28,photo,travel,negative,0,,,,,,,,,7/26/2020 11:28,July,,,
636,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,9/27/2020 17:24,photo,travel,positive,72,,,,,,,,,9/27/2020 17:24,September,,,
637,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,11/4/2020 17:10,photo,travel,positive,70,,,,,,,,,11/4/2020 17:10,November,,,
638,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,12/18/2020 6:02,photo,travel,positive,75,,,,,,,,,12/18/2020 6:02,December,,,
639,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,12/20/2020 5:16,photo,travel,positive,45,,,,,,,,,12/20/2020 5:16,December,,,
640,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,4/3/2021 17:52,photo,travel,positive,72,,,,,,,,,4/3/2021 17:52,April,,,
641,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,1/16/2021 5:14,photo,travel,positive,72,,,,,,,,,1/16/2021 5:14,January,,,
642,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,4/19/2021 1:27,photo,travel,positive,65,,,,,,,,,4/19/2021 1:27,April,,,
644,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,8/6/2020 13:32,GIF,food,negative,10,,,,,,,,,8/6/2020 13:32,August,,,
645,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,5/5/2021 8:51,GIF,food,negative,12,,,,,,,,,5/5/2021 8:51,May,,,
646,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,indifferent,5/10/2021 20:46,GIF,food,neutral,20,,,,,,,,,5/10/2021 20:46,May,,,
647,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,4/13/2021 21:53,GIF,food,positive,30,,,,,,,,,4/13/2021 21:53,April,,,
648,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,12/28/2020 6:16,GIF,food,negative,5,,,,,,,,,12/28/2020 6:16,December,,,
649,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,2/3/2021 11:48,GIF,food,neutral,35,,,,,,,,,2/3/2021 11:48,February,,,
650,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,11/22/2020 19:07,GIF,food,positive,70,,,,,,,,,11/22/2020 19:07,November,,,
651,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,12/3/2020 11:55,GIF,food,negative,10,,,,,,,,,12/3/2020 11:55,December,,,
652,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,9/10/2020 0:27,GIF,food,negative,12,,,,,,,,,9/10/2020 0:27,September,,,
653,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,4/24/2021 11:29,GIF,food,positive,30,,,,,,,,,4/24/2021 11:29,April,,,
654,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,10/12/2020 17:18,GIF,food,positive,72,,,,,,,,,10/12/2020 17:18,October,,,
655,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,2/24/2021 23:54,GIF,food,positive,65,,,,,,,,,2/24/2021 23:54,February,,,
656,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,11/1/2020 0:44,GIF,food,positive,65,,,,,,,,,11/1/2020 0:44,November,,,
657,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,11/22/2020 17:16,GIF,food,positive,72,,,,,,,,,11/22/2020 17:16,November,,,
658,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,8/14/2020 19:14,GIF,food,negative,15,,,,,,,,,8/14/2020 19:14,August,,,
659,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,intrigued,6/1/2021 13:54,GIF,food,positive,45,,,,,,,,,6/1/2021 13:54,June,,,
660,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,6/22/2020 20:21,GIF,food,negative,12,,,,,,,,,6/22/2020 20:21,June,,,
661,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,12/31/2020 5:25,GIF,food,positive,70,,,,,,,,,12/31/2020 5:25,December,,,
662,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,2/24/2021 9:21,GIF,food,negative,12,,,,,,,,,2/24/2021 9:21,February,,,
663,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,7/20/2020 8:19,GIF,food,positive,72,,,,,,,,,7/20/2020 8:19,July,,,
664,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,12/15/2020 2:38,GIF,food,negative,5,,,,,,,,,12/15/2020 2:38,December,,,
665,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,1/18/2021 22:57,GIF,food,positive,30,,,,,,,,,1/18/2021 22:57,January,,,
666,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,7/29/2020 6:29,GIF,food,positive,65,,,,,,,,,7/29/2020 6:29,July,,,
667,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,1/25/2021 6:02,GIF,food,positive,60,,,,,,,,,1/25/2021 6:02,January,,,
668,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,12/22/2020 12:17,GIF,food,positive,60,,,,,,,,,12/22/2020 12:17,December,,,
669,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,12/31/2020 9:10,GIF,food,negative,15,,,,,,,,,12/31/2020 9:10,December,,,
670,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,11/30/2020 6:20,GIF,food,positive,72,,,,,,,,,11/30/2020 6:20,November,,,
671,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,3/15/2021 20:37,GIF,food,positive,30,,,,,,,,,3/15/2021 20:37,March,,,
672,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,4/21/2021 10:50,GIF,food,neutral,35,,,,,,,,,4/21/2021 10:50,April,,,
673,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,8/20/2020 14:35,GIF,food,positive,30,,,,,,,,,8/20/2020 14:35,August,,,
674,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,11/27/2020 10:15,GIF,food,positive,65,,,,,,,,,11/27/2020 10:15,November,,,
675,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,2/27/2021 7:34,GIF,food,negative,10,,,,,,,,,2/27/2021 7:34,February,,,
676,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,5/16/2021 15:45,GIF,food,negative,12,,,,,,,,,5/16/2021 15:45,May,,,
677,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,9/16/2020 9:55,GIF,food,neutral,35,,,,,,,,,9/16/2020 9:55,September,,,
679,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,1/20/2021 8:55,audio,dogs,positive,70,,,,,,,,,1/20/2021 8:55,January,,,
680,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,4/23/2021 18:00,audio,dogs,positive,70,,,,,,,,,4/23/2021 18:00,April,,,
681,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,12/21/2020 21:36,audio,dogs,positive,60,,,,,,,,,12/21/2020 21:36,December,,,
682,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,5/7/2021 18:00,audio,dogs,positive,50,,,,,,,,,5/7/2021 18:00,May,,,
683,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,5/23/2021 4:00,audio,dogs,negative,15,,,,,,,,,5/23/2021 4:00,May,,,
684,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,5/31/2021 22:21,audio,dogs,positive,75,,,,,,,,,5/31/2021 22:21,May,,,
685,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,5/5/2021 4:57,audio,dogs,negative,5,,,,,,,,,5/5/2021 4:57,May,,,
686,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,5/11/2021 3:04,audio,dogs,negative,0,,,,,,,,,5/11/2021 3:04,May,,,
687,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,3/12/2021 12:19,audio,dogs,positive,60,,,,,,,,,3/12/2021 12:19,March,,,
688,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,8/15/2020 22:11,audio,dogs,negative,5,,,,,,,,,8/15/2020 22:11,August,,,
689,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,4/14/2021 15:46,audio,dogs,positive,72,,,,,,,,,4/14/2021 15:46,April,,,
690,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,3/19/2021 4:10,audio,dogs,neutral,20,,,,,,,,,3/19/2021 4:10,March,,,
691,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,8/17/2020 11:18,audio,dogs,positive,30,,,,,,,,,8/17/2020 11:18,August,,,
692,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,12/10/2020 8:38,audio,dogs,negative,12,,,,,,,,,12/10/2020 8:38,December,,,
694,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,4/3/2021 9:24,GIF,science,positive,30,,,,,,,,,4/3/2021 9:24,April,,,
695,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,3/19/2021 19:32,GIF,science,negative,12,,,,,,,,,3/19/2021 19:32,March,,,
696,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/18/2021 7:58,GIF,science,positive,65,,,,,,,,,5/18/2021 7:58,May,,,
697,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,3/14/2021 7:11,GIF,science,positive,70,,,,,,,,,3/14/2021 7:11,March,,,
698,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,7/2/2020 11:39,GIF,science,positive,72,,,,,,,,,7/2/2020 11:39,July,,,
699,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,9/19/2020 15:11,GIF,science,positive,30,,,,,,,,,9/19/2020 15:11,September,,,
700,34a3747a-0b77-42f6-ae19-87c38b94b674,love,4/5/2021 19:34,GIF,science,positive,65,,,,,,,,,4/5/2021 19:34,April,,,
701,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/27/2021 20:53,GIF,science,positive,65,,,,,,,,,5/27/2021 20:53,May,,,
702,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,1/9/2021 20:40,GIF,science,positive,45,,,,,,,,,1/9/2021 20:40,January,,,
703,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,4/15/2021 14:51,GIF,science,positive,72,,,,,,,,,4/15/2021 14:51,April,,,
704,34a3747a-0b77-42f6-ae19-87c38b94b674,like,9/7/2020 1:45,GIF,science,positive,50,,,,,,,,,9/7/2020 1:45,September,,,
705,34a3747a-0b77-42f6-ae19-87c38b94b674,love,11/23/2020 5:19,GIF,science,positive,65,,,,,,,,,11/23/2020 5:19,November,,,
706,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,5/13/2021 3:52,GIF,science,positive,72,,,,,,,,,5/13/2021 3:52,May,,,
707,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,3/1/2021 20:21,GIF,science,positive,30,,,,,,,,,3/1/2021 20:21,March,,,
708,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,8/17/2020 16:53,GIF,science,positive,70,,,,,,,,,8/17/2020 16:53,August,,,
709,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,6/30/2020 10:29,GIF,science,neutral,20,,,,,,,,,6/30/2020 10:29,June,,,
710,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,4/30/2021 2:55,GIF,science,neutral,20,,,,,,,,,4/30/2021 2:55,April,,,
711,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,8/9/2020 10:14,GIF,science,neutral,20,,,,,,,,,8/9/2020 10:14,August,,,
712,34a3747a-0b77-42f6-ae19-87c38b94b674,scared,1/31/2021 14:19,GIF,science,negative,15,,,,,,,,,1/31/2021 14:19,January,,,
713,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,8/17/2020 10:20,GIF,science,positive,60,,,,,,,,,8/17/2020 10:20,August,,,
714,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,2/21/2021 17:06,GIF,science,negative,5,,,,,,,,,2/21/2021 17:06,February,,,
715,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,10/19/2020 18:27,GIF,science,positive,30,,,,,,,,,10/19/2020 18:27,October,,,
716,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,6/18/2021 1:10,GIF,science,neutral,35,,,,,,,,,6/18/2021 1:10,June,,,
717,34a3747a-0b77-42f6-ae19-87c38b94b674,like,9/3/2020 13:24,GIF,science,positive,50,,,,,,,,,9/3/2020 13:24,September,,,
718,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,3/9/2021 12:10,GIF,science,positive,60,,,,,,,,,3/9/2021 12:10,March,,,
719,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,6/23/2020 21:54,GIF,science,neutral,35,,,,,,,,,6/23/2020 21:54,June,,,
720,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,3/18/2021 13:28,GIF,science,neutral,35,,,,,,,,,3/18/2021 13:28,March,,,
721,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,9/6/2020 17:27,GIF,science,positive,60,,,,,,,,,9/6/2020 17:27,September,,,
722,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,4/28/2021 7:00,GIF,science,negative,0,,,,,,,,,4/28/2021 7:00,April,,,
723,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,8/5/2020 15:37,GIF,science,negative,0,,,,,,,,,8/5/2020 15:37,August,,,
724,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,3/4/2021 21:16,GIF,science,neutral,35,,,,,,,,,3/4/2021 21:16,March,,,
725,34a3747a-0b77-42f6-ae19-87c38b94b674,love,10/12/2020 5:59,GIF,science,positive,65,,,,,,,,,10/12/2020 5:59,October,,,
726,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/7/2021 4:02,GIF,science,positive,65,,,,,,,,,5/7/2021 4:02,May,,,
727,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,7/20/2020 4:52,GIF,science,positive,60,,,,,,,,,7/20/2020 4:52,July,,,
728,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,4/29/2021 9:59,GIF,science,positive,72,,,,,,,,,4/29/2021 9:59,April,,,
729,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,4/29/2021 6:42,GIF,science,negative,5,,,,,,,,,4/29/2021 6:42,April,,,
730,34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,2/13/2021 18:54,GIF,science,negative,10,,,,,,,,,2/13/2021 18:54,February,,,
731,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,8/23/2020 13:12,GIF,science,neutral,20,,,,,,,,,8/23/2020 13:12,August,,,
732,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,10/9/2020 19:16,GIF,science,positive,70,,,,,,,,,10/9/2020 19:16,October,,,
733,34a3747a-0b77-42f6-ae19-87c38b94b674,want,6/8/2021 15:13,GIF,science,positive,70,,,,,,,,,6/8/2021 15:13,June,,,
734,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,11/17/2020 18:45,GIF,science,negative,12,,,,,,,,,11/17/2020 18:45,November,,,
735,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,4/18/2021 0:54,GIF,science,negative,12,,,,,,,,,4/18/2021 0:54,April,,,
736,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,1/14/2021 9:05,GIF,science,positive,72,,,,,,,,,1/14/2021 9:05,January,,,
737,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,5/14/2021 17:54,GIF,science,positive,45,,,,,,,,,5/14/2021 17:54,May,,,
738,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,8/24/2020 14:46,GIF,science,negative,5,,,,,,,,,8/24/2020 14:46,August,,,
739,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,2/14/2021 18:33,GIF,science,negative,5,,,,,,,,,2/14/2021 18:33,February,,,
741,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2/23/2021 1:14,GIF,veganism,positive,72,,,,,,,,,2/23/2021 1:14,February,,,
742,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,7/21/2020 9:23,GIF,veganism,negative,0,,,,,,,,,7/21/2020 9:23,July,,,
743,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,1/17/2021 23:46,GIF,veganism,positive,45,,,,,,,,,1/17/2021 23:46,January,,,
744,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,5/19/2021 10:39,GIF,veganism,negative,5,,,,,,,,,5/19/2021 10:39,May,,,
745,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,10/29/2020 13:22,GIF,veganism,negative,12,,,,,,,,,10/29/2020 13:22,October,,,
746,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,7/20/2020 16:35,GIF,veganism,negative,10,,,,,,,,,7/20/2020 16:35,July,,,
747,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,3/14/2021 19:23,GIF,veganism,positive,45,,,,,,,,,3/14/2021 19:23,March,,,
748,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,7/29/2020 21:13,GIF,veganism,neutral,35,,,,,,,,,7/29/2020 21:13,July,,,
749,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,1/9/2021 11:20,GIF,veganism,negative,12,,,,,,,,,1/9/2021 11:20,January,,,
750,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,6/27/2020 17:59,GIF,veganism,positive,50,,,,,,,,,6/27/2020 17:59,June,,,
751,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,12/7/2020 11:41,GIF,veganism,negative,15,,,,,,,,,12/7/2020 11:41,December,,,
752,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,5/10/2021 11:45,GIF,veganism,neutral,35,,,,,,,,,5/10/2021 11:45,May,,,
753,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,2/4/2021 11:26,GIF,veganism,positive,30,,,,,,,,,2/4/2021 11:26,February,,,
754,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,9/30/2020 18:21,GIF,veganism,positive,60,,,,,,,,,9/30/2020 18:21,September,,,
755,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,2/2/2021 9:22,GIF,veganism,negative,12,,,,,,,,,2/2/2021 9:22,February,,,
756,2920dccb-e06f-49fc-8049-b6d4164dfe84,want,5/3/2021 18:01,GIF,veganism,positive,70,,,,,,,,,5/3/2021 18:01,May,,,
757,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,5/10/2021 19:45,GIF,veganism,positive,50,,,,,,,,,5/10/2021 19:45,May,,,
758,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,10/7/2020 13:22,GIF,veganism,positive,75,,,,,,,,,10/7/2020 13:22,October,,,
759,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,10/25/2020 17:21,GIF,veganism,neutral,20,,,,,,,,,10/25/2020 17:21,October,,,
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,4/10/2021 18:40,GIF,veganism,negative,15,,,,,,,,,4/10/2021 18:40,April,,,
761,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,1/3/2021 20:01,GIF,veganism,negative,5,,,,,,,,,1/3/2021 20:01,January,,,
762,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,4/29/2021 4:36,GIF,veganism,positive,50,,,,,,,,,4/29/2021 4:36,April,,,
763,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,5/7/2021 14:55,GIF,veganism,positive,60,,,,,,,,,5/7/2021 14:55,May,,,
764,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,2/9/2021 8:21,GIF,veganism,positive,45,,,,,,,,,2/9/2021 8:21,February,,,
765,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,1/2/2021 2:38,GIF,veganism,positive,65,,,,,,,,,1/2/2021 2:38,January,,,
766,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,8/2/2020 11:25,GIF,veganism,positive,65,,,,,,,,,8/2/2020 11:25,August,,,
767,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,1/11/2021 10:46,GIF,veganism,positive,60,,,,,,,,,1/11/2021 10:46,January,,,
768,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,11/26/2020 18:31,GIF,veganism,positive,72,,,,,,,,,11/26/2020 18:31,November,,,
769,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,11/14/2020 16:47,GIF,veganism,positive,50,,,,,,,,,11/14/2020 16:47,November,,,
770,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,8/16/2020 2:17,GIF,veganism,neutral,20,,,,,,,,,8/16/2020 2:17,August,,,
771,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,9/28/2020 3:59,GIF,veganism,negative,12,,,,,,,,,9/28/2020 3:59,September,,,
772,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,4/12/2021 15:08,GIF,veganism,neutral,35,,,,,,,,,4/12/2021 15:08,April,,,
773,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,6/21/2020 14:10,GIF,veganism,negative,0,,,,,,,,,6/21/2020 14:10,June,,,
774,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,2/11/2021 0:21,GIF,veganism,neutral,20,,,,,,,,,2/11/2021 0:21,February,,,
775,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,1/12/2021 21:32,GIF,veganism,negative,10,,,,,,,,,1/12/2021 21:32,January,,,
776,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,4/18/2021 18:04,GIF,veganism,positive,65,,,,,,,,,4/18/2021 18:04,April,,,
777,2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,3/29/2021 21:05,GIF,veganism,positive,70,,,,,,,,,3/29/2021 21:05,March,,,
778,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,8/27/2020 23:25,GIF,veganism,positive,75,,,,,,,,,8/27/2020 23:25,August,,,
779,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,3/14/2021 5:20,GIF,veganism,positive,30,,,,,,,,,3/14/2021 5:20,March,,,
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2/14/2021 11:57,GIF,veganism,positive,72,,,,,,,,,2/14/2021 11:57,February,,,
782,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,6/28/2020 7:53,photo,healthy eating,positive,70,,,,,,,,,6/28/2020 7:53,June,,,
783,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,12/9/2020 23:38,photo,healthy eating,positive,72,,,,,,,,,12/9/2020 23:38,December,,,
784,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,3/27/2021 5:17,photo,healthy eating,negative,5,,,,,,,,,3/27/2021 5:17,March,,,
785,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,4/17/2021 18:59,photo,healthy eating,positive,75,,,,,,,,,4/17/2021 18:59,April,,,
786,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,7/5/2020 19:22,photo,healthy eating,positive,72,,,,,,,,,7/5/2020 19:22,July,,,
787,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,5/8/2021 7:39,photo,healthy eating,negative,10,,,,,,,,,5/8/2021 7:39,May,,,
788,f4e3840e-bb71-40c2-afc5-9408d842646d,like,10/2/2020 0:45,photo,healthy eating,positive,50,,,,,,,,,10/2/2020 0:45,October,,,
789,f4e3840e-bb71-40c2-afc5-9408d842646d,interested,1/4/2021 4:40,photo,healthy eating,positive,30,,,,,,,,,1/4/2021 4:40,January,,,
790,f4e3840e-bb71-40c2-afc5-9408d842646d,intrigued,6/6/2021 18:49,photo,healthy eating,positive,45,,,,,,,,,6/6/2021 18:49,June,,,
791,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,12/6/2020 18:13,photo,healthy eating,negative,10,,,,,,,,,12/6/2020 18:13,December,,,
792,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,10/2/2020 1:50,photo,healthy eating,positive,75,,,,,,,,,10/2/2020 1:50,October,,,
793,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,11/2/2020 14:43,photo,healthy eating,positive,70,,,,,,,,,11/2/2020 14:43,November,,,
794,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,12/10/2020 8:47,photo,healthy eating,negative,12,,,,,,,,,12/10/2020 8:47,December,,,
795,f4e3840e-bb71-40c2-afc5-9408d842646d,want,4/15/2021 4:37,photo,healthy eating,positive,70,,,,,,,,,4/15/2021 4:37,April,,,
796,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,12/13/2020 0:43,photo,healthy eating,negative,5,,,,,,,,,12/13/2020 0:43,December,,,
797,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,6/21/2020 13:09,photo,healthy eating,positive,75,,,,,,,,,6/21/2020 13:09,June,,,
798,f4e3840e-bb71-40c2-afc5-9408d842646d,scared,8/18/2020 11:34,photo,healthy eating,negative,15,,,,,,,,,8/18/2020 11:34,August,,,
799,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,3/19/2021 21:35,photo,healthy eating,positive,72,,,,,,,,,3/19/2021 21:35,March,,,
800,f4e3840e-bb71-40c2-afc5-9408d842646d,disgust,3/8/2021 2:51,photo,healthy eating,negative,0,,,,,,,,,3/8/2021 2:51,March,,,
801,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,11/26/2020 16:05,photo,healthy eating,positive,70,,,,,,,,,11/26/2020 16:05,November,,,
802,f4e3840e-bb71-40c2-afc5-9408d842646d,want,2/20/2021 5:52,photo,healthy eating,positive,70,,,,,,,,,2/20/2021 5:52,February,,,
